Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR8438045_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.004794553387351857)	(31.0, 0.09349379105336125)	(32.0, 0.021575490243083358)	(33.0, 0.0023972766936759286)	(34.0, 0.08869923766600939)	(35.0, 0.11506928129644464)	(36.0, 0.04554825717984263)	(37.0, 0.06232919403557413)	(38.0, 0.8702114398043576)	(39.0, 1.7739847533202062)	(40.0, 1.0811717888478432)	(41.0, 1.050007191830055)	(42.0, 2.246248261974343)	(43.0, 1.7859711367885862)	(44.0, 1.8818622045356226)	(45.0, 2.608237042719388)	(46.0, 2.6801553435296612)	(47.0, 1.5798053411324504)	(48.0, 2.380495756820187)	(49.0, 2.625017979575118)	(50.0, 5.355516133672131)	(51.0, 18.430263220980883)	(52.0, 20.405619216570745)	(53.0, 8.057246967444973)	(54.0, 5.185309488421121)	(55.0, 5.559284652634608)	(56.0, 7.587380735484597)	(57.0, 3.066116891211464)	(58.0, 1.0907608956225472)	(59.0, 0.8270604593181914)	(60.0, 0.6496619839861751)	(61.0, 0.608908280193685)	(62.0, 0.09109651435968533)	(63.0, 0.028767320324111147)	(64.0, 0.02637004363043522)	(65.0, 0.016780936855731496)	(66.0, 0.009589106774703714)	(67.0, 0.0023972766936759286)	(68.0, 0.0023972766936759286)	(69.0, 0.0023972766936759286)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438045_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.07031751997381264)	(30.0, 0.0533443254973751)	(31.0, 0.012123710340312524)	(32.0, 0.0)	(33.0, 0.00484948413612501)	(34.0, 0.016973194476437532)	(35.0, 0.06304329376962511)	(36.0, 0.05091958342931258)	(37.0, 0.033946388952875065)	(38.0, 0.07759174617800017)	(39.0, 0.9650473430888727)	(40.0, 1.3142102008898833)	(41.0, 0.5940618066753132)	(42.0, 1.5857813125128917)	(43.0, 2.536280203193363)	(44.0, 2.6381193700519825)	(45.0, 1.5397112132197026)	(46.0, 1.440296788429137)	(47.0, 1.360280300183072)	(48.0, 1.5094019373689207)	(49.0, 2.9254513051173734)	(50.0, 3.918383181988945)	(51.0, 4.478498599711448)	(52.0, 15.986324454735234)	(53.0, 18.869342773662865)	(54.0, 7.948304499109115)	(55.0, 6.095801559109322)	(56.0, 4.859183104397304)	(57.0, 6.023059297067439)	(58.0, 4.842209909920864)	(59.0, 2.7157111162299783)	(60.0, 1.6779215110992693)	(61.0, 1.1541772243977535)	(62.0, 0.6740782949213747)	(63.0, 0.5916370646072507)	(64.0, 0.5213195446334391)	(65.0, 0.34188863159681365)	(66.0, 0.16973194476437525)	(67.0, 0.08001648824606268)	(68.0, 0.06304329376962511)	(69.0, 0.060618551701562606)	(70.0, 0.0533443254973751)	(71.0, 0.01939793654450004)	(72.0, 0.007274226204187515)	(73.0, 0.00969896827225002)	(74.0, 0.014548452408375028)	(75.0, 0.00969896827225002)	(76.0, 0.007274226204187515)	(77.0, 0.002424742068062505)	(78.0, 0.002424742068062505)	(79.0, 0.0)	(80.0, 0.002424742068062505)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.002424742068062505)	(98.0, 0.0)	(99.0, 0.002424742068062505)	(100.0, 0.0036371131020937575)
SRR8438046	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.0)	(43.0, 0.0)	(44.0, 20.0)	(45.0, 0.0)	(46.0, 0.0)	(47.0, 0.0)	(48.0, 0.0)	(49.0, 0.0)	(50.0, 40.0)	(51.0, 20.0)	(52.0, 0.0)	(53.0, 0.0)	(54.0, 20.0)	(55.0, 0.0)	(56.0, 0.0)	(57.0, 0.0)	(58.0, 0.0)	(59.0, 0.0)	(60.0, 0.0)	(61.0, 0.0)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438046_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.004782858236081634)	(24.0, 0.004782858236081634)	(25.0, 0.0)	(26.0, 0.002391429118040817)	(27.0, 0.002391429118040817)	(28.0, 0.004782858236081634)	(29.0, 0.002391429118040817)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.002391429118040817)	(34.0, 0.03587143677061225)	(35.0, 0.07174287354122452)	(36.0, 0.043045724124734695)	(37.0, 0.059785727951020405)	(38.0, 0.11000573942987765)	(39.0, 0.3013200688731431)	(40.0, 0.813085900133874)	(41.0, 0.8872202027931384)	(42.0, 1.3535488808111096)	(43.0, 2.2694662330207316)	(44.0, 2.5779605892479793)	(45.0, 3.2140807346468008)	(46.0, 3.924335182704926)	(47.0, 3.9530323321214187)	(48.0, 3.9697723359477064)	(49.0, 5.366366940883703)	(50.0, 4.4934953127987045)	(51.0, 20.4371532427781)	(52.0, 25.528505835089316)	(53.0, 6.817964415534643)	(54.0, 6.2488042854408645)	(55.0, 3.099292136980848)	(56.0, 1.7026975320450788)	(57.0, 0.6696001530514271)	(58.0, 0.7030801607039979)	(59.0, 1.0211402334034265)	(60.0, 0.20566290415151003)	(61.0, 0.04065429500669388)	(62.0, 0.028697149416489803)	(63.0, 0.01674000382628572)	(64.0, 0.002391429118040817)	(65.0, 0.0)	(66.0, 0.007174287354122451)	(67.0, 0.002391429118040817)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438046_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.002416100896373362)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.004832201792746724)	(31.0, 0.0)	(32.0, 0.002416100896373362)	(33.0, 0.002416100896373362)	(34.0, 0.021744908067360257)	(35.0, 0.031409311652853704)	(36.0, 0.009664403585493447)	(37.0, 0.024161008963733622)	(38.0, 0.043489816134720506)	(39.0, 0.19570417260624212)	(40.0, 0.3044287129430438)	(41.0, 0.21986518156997567)	(42.0, 0.46630747300006004)	(43.0, 0.7006692599482728)	(44.0, 0.7417429751866194)	(45.0, 0.6910048563627795)	(46.0, 0.9664403585493406)	(47.0, 1.9715383314406778)	(48.0, 2.7205296093163778)	(49.0, 4.032472396047093)	(50.0, 5.298509265746879)	(51.0, 4.7379738577881945)	(52.0, 17.422503563748133)	(53.0, 24.397786851581202)	(54.0, 9.647490879218665)	(55.0, 6.361593660151279)	(56.0, 5.368576191741714)	(57.0, 3.841600425233575)	(58.0, 2.9017371765443696)	(59.0, 2.2977119524510634)	(60.0, 1.6695257193940087)	(61.0, 0.9543598540674735)	(62.0, 0.6209379303679531)	(63.0, 0.41556935417621915)	(64.0, 0.28026770397931)	(65.0, 0.1860397690207487)	(66.0, 0.09906013675130788)	(67.0, 0.07731522868394759)	(68.0, 0.0700669259948275)	(69.0, 0.04832201792746722)	(70.0, 0.03382541254922706)	(71.0, 0.019328807170986895)	(72.0, 0.01208050448186681)	(73.0, 0.01691270627461353)	(74.0, 0.021744908067360257)	(75.0, 0.014496605378240171)	(76.0, 0.004832201792746724)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.002416100896373362)	(81.0, 0.009664403585493447)	(82.0, 0.0072483026891200855)	(83.0, 0.002416100896373362)	(84.0, 0.002416100896373362)	(85.0, 0.002416100896373362)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438047	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.0)	(43.0, 0.0)	(44.0, 30.000000000000004)	(45.0, 10.0)	(46.0, 10.0)	(47.0, 20.0)	(48.0, 20.0)	(49.0, 0.0)	(50.0, 0.0)	(51.0, 0.0)	(52.0, 10.0)	(53.0, 0.0)	(54.0, 0.0)	(55.0, 0.0)	(56.0, 0.0)	(57.0, 0.0)	(58.0, 0.0)	(59.0, 0.0)	(60.0, 0.0)	(61.0, 0.0)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438047_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.002140548408502193)	(32.0, 0.004281096817004386)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.038529871353039466)	(36.0, 0.036389322944537277)	(37.0, 0.06849754907207019)	(38.0, 0.08348138793158558)	(39.0, 0.11344906565061627)	(40.0, 0.11987071087612283)	(41.0, 0.13485454973563812)	(42.0, 0.14769784018665125)	(43.0, 0.29111458355629855)	(44.0, 0.3317850033178405)	(45.0, 0.2782712931052853)	(46.0, 0.7449108461587596)	(47.0, 11.34918766187784)	(48.0, 15.11441231243368)	(49.0, 4.009247169124615)	(50.0, 2.772010189010295)	(51.0, 18.916026285935306)	(52.0, 23.96343943318577)	(53.0, 13.243573003401915)	(54.0, 5.52475544234434)	(55.0, 1.2350964317057724)	(56.0, 0.6785538454951925)	(57.0, 0.4709206498704827)	(58.0, 0.08990303315709217)	(59.0, 0.025686580902026315)	(60.0, 0.014983838859515352)	(61.0, 0.006421645225506579)	(62.0, 0.07705974270607897)	(63.0, 0.09846522679110095)	(64.0, 0.004281096817004386)	(65.0, 0.006421645225506579)	(66.0, 0.004281096817004386)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438047_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0021474895846754823)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.006442468754026447)	(35.0, 0.006442468754026447)	(36.0, 0.00858995833870193)	(37.0, 0.01073744792337741)	(38.0, 0.015032427092728375)	(39.0, 0.05798221878623801)	(40.0, 0.06227719795558899)	(41.0, 0.0901945625563703)	(42.0, 0.15891422926598558)	(43.0, 0.23622385431430298)	(44.0, 0.31138598977794535)	(45.0, 9.197697891164799)	(46.0, 14.26362582141384)	(47.0, 4.11029506506889)	(48.0, 1.7459090323411803)	(49.0, 1.7781213761113106)	(50.0, 2.4610230640380752)	(51.0, 2.838981230940939)	(52.0, 16.43259030193706)	(53.0, 23.08121805609538)	(54.0, 13.370270154188432)	(55.0, 5.074517888588291)	(56.0, 2.224799209723786)	(57.0, 1.0222050423055304)	(58.0, 0.5690847399390018)	(59.0, 0.2791736460078129)	(60.0, 0.11381694798780059)	(61.0, 0.08160460421766837)	(62.0, 0.05583472920156253)	(63.0, 0.03650732293948319)	(64.0, 0.08375209380234384)	(65.0, 0.09663703131039676)	(66.0, 0.04509728127818511)	(67.0, 0.023622385431430307)	(68.0, 0.015032427092728375)	(69.0, 0.012884937508052892)	(70.0, 0.01073744792337741)	(71.0, 0.0021474895846754823)	(72.0, 0.004294979169350965)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0021474895846754823)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438048	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 8.695652173913045)	(43.0, 21.73913043478261)	(44.0, 8.695652173913045)	(45.0, 13.043478260869568)	(46.0, 13.043478260869568)	(47.0, 17.39130434782609)	(48.0, 4.347826086956522)	(49.0, 0.0)	(50.0, 4.347826086956522)	(51.0, 4.347826086956522)	(52.0, 4.347826086956522)	(53.0, 0.0)	(54.0, 0.0)	(55.0, 0.0)	(56.0, 0.0)	(57.0, 0.0)	(58.0, 0.0)	(59.0, 0.0)	(60.0, 0.0)	(61.0, 0.0)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438048_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.00334073863731341)	(38.0, 0.0050111079559701155)	(39.0, 0.010857400571268584)	(40.0, 0.030901832395149056)	(41.0, 0.05011107955970115)	(42.0, 0.06430921876828309)	(43.0, 0.07099069604290989)	(44.0, 0.10940919037201427)	(45.0, 0.15033323867910384)	(46.0, 0.255566505754475)	(47.0, 1.2669751282010826)	(48.0, 5.598242771477693)	(49.0, 55.46795396461063)	(50.0, 25.605926470349736)	(51.0, 6.298962700654499)	(52.0, 2.889738921276143)	(53.0, 1.1533900145324332)	(54.0, 0.5178144887835824)	(55.0, 0.18541099437089434)	(56.0, 0.14448694606380535)	(57.0, 0.08602401991082025)	(58.0, 0.02171480114253716)	(59.0, 0.005846292615298468)	(60.0, 0.0050111079559701155)	(61.0, 0.0)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0008351846593283525)	(65.0, 0.0008351846593283525)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
